날짜,호선,역명,구분,07시-10시
2022-05-29,4,창동,승차,2532
2022-05-29,4,쌍문,승차,3686
2022-05-29,4,수유(강북구청),승차,4008
2022-05-29,4,미아(서울사이버대학),승차,1733
2022-05-29,4,미아사거리,승차,2946
2022-05-29,4,길음,승차,2055
2022-05-29,4,성신여대입구(돈암),승차,1540
2022-05-29,4,한성대입구(삼선교),승차,1145
2022-05-29,4,혜화,승차,949
2022-05-29,4,동대문,승차,279
2022-05-29,4,동대문역사문화공원(DDP),승차,464
2022-05-29,4,충무로,승차,646
2022-05-29,4,명동,승차,635
2022-05-29,4,회현(남대문시장),승차,439
2022-05-29,4,서울역,승차,619
2022-05-29,4,숙대입구(갈월),승차,917
2022-05-29,4,삼각지,승차,286
2022-05-29,4,신용산,승차,517
2022-05-29,4,이촌(국립중앙박물관),승차,436
2022-05-29,4,동작(현충원),승차,160
2022-05-29,4,총신대입구(이수),승차,1694
2022-05-29,4,사당,승차,2455
2022-05-29,4,남태령,승차,226
2022-05-30,4,당고개,승차,4208
2022-05-30,4,상계,승차,8902
2022-05-30,4,노원,승차,6191
2022-05-30,4,창동,승차,9491
2022-05-30,4,쌍문,승차,14136
2022-05-30,4,수유(강북구청),승차,13201
2022-05-30,4,미아(서울사이버대학),승차,5457
2022-05-30,4,미아사거리,승차,10928
2022-05-30,4,길음,승차,9784
2022-05-30,4,성신여대입구(돈암),승차,5764
2022-05-30,4,한성대입구(삼선교),승차,3901
2022-05-30,4,혜화,승차,2584
2022-05-30,4,동대문,승차,1022
2022-05-30,4,동대문역사문화공원(DDP),승차,926
2022-05-30,4,충무로,승차,1276
2022-05-30,4,명동,승차,769
2022-05-30,4,회현(남대문시장),승차,879
2022-05-30,4,서울역,승차,1673
2022-05-30,4,숙대입구(갈월),승차,2544
2022-05-30,4,삼각지,승차,1084
2022-05-30,4,신용산,승차,1816
2022-05-30,4,이촌(국립중앙박물관),승차,1862
2022-05-30,4,동작(현충원),승차,350
2022-05-30,4,총신대입구(이수),승차,6183
2022-05-30,4,사당,승차,10019
2022-05-30,4,남태령,승차,332
2022-05-31,4,당고개,승차,4176
2022-05-31,4,상계,승차,9019
2022-05-31,4,노원,승차,6291
2022-05-31,4,창동,승차,9642
2022-05-31,4,쌍문,승차,14157
2022-05-31,4,수유(강북구청),승차,13721
2022-05-31,4,미아(서울사이버대학),승차,5529
2022-05-31,4,미아사거리,승차,11101
2022-05-31,4,길음,승차,10055
2022-05-31,4,성신여대입구(돈암),승차,5854
2022-05-31,4,한성대입구(삼선교),승차,4192
2022-05-31,4,혜화,승차,2669
2022-05-31,4,동대문,승차,1069
2022-05-31,4,동대문역사문화공원(DDP),승차,920
2022-05-31,4,충무로,승차,1393
2022-05-31,4,명동,승차,853
2022-05-31,4,회현(남대문시장),승차,908
2022-05-31,4,서울역,승차,1678
2022-05-31,4,숙대입구(갈월),승차,2556
2022-05-31,4,삼각지,승차,1151
2022-05-31,4,신용산,승차,1742
2022-05-31,4,이촌(국립중앙박물관),승차,1823
2022-05-31,4,동작(현충원),승차,302
2022-05-31,4,총신대입구(이수),승차,6339
2022-05-31,4,사당,승차,10203
2022-05-31,4,남태령,승차,320
2022-06-01,4,당고개,승차,1437
2022-06-01,4,상계,승차,2768
2022-06-01,4,노원,승차,1942
2022-06-01,4,창동,승차,3179
2022-06-01,4,쌍문,승차,4659
2022-06-01,4,수유(강북구청),승차,4694
2022-06-01,4,미아(서울사이버대학),승차,2060
2022-06-01,4,미아사거리,승차,3672
2022-06-01,4,길음,승차,2550
2022-06-01,4,성신여대입구(돈암),승차,1889
2022-06-01,4,한성대입구(삼선교),승차,1347
2022-06-01,4,혜화,승차,971
2022-06-01,4,동대문,승차,817
2022-06-01,4,동대문역사문화공원(DDP),승차,591
2022-06-01,4,충무로,승차,790
2022-06-01,4,명동,승차,471
2022-06-01,4,회현(남대문시장),승차,609
2022-06-01,4,서울역,승차,555
2022-06-01,4,숙대입구(갈월),승차,951
2022-06-01,4,삼각지,승차,303
2022-06-01,4,신용산,승차,575
2022-06-01,4,이촌(국립중앙박물관),승차,575
2022-06-01,4,동작(현충원),승차,196
2022-06-01,4,총신대입구(이수),승차,1927
2022-06-01,4,사당,승차,2489
2022-06-01,4,남태령,승차,181
2022-06-02,4,당고개,승차,4148
2022-06-02,4,상계,승차,8780
2022-06-02,4,노원,승차,6049
2022-06-02,4,창동,승차,9356
2022-06-02,4,쌍문,승차,13893
2022-06-02,4,수유(강북구청),승차,13074
2022-06-02,4,미아(서울사이버대학),승차,5506
2022-06-02,4,미아사거리,승차,11212
2022-06-02,4,길음,승차,9787
2022-06-02,4,성신여대입구(돈암),승차,5643
2022-06-02,4,한성대입구(삼선교),승차,3924
2022-06-02,4,혜화,승차,2458
2022-06-02,4,동대문,승차,1053
2022-06-02,4,동대문역사문화공원(DDP),승차,965
2022-06-02,4,충무로,승차,1318
2022-06-02,4,명동,승차,771
2022-06-02,4,회현(남대문시장),승차,916
2022-06-02,4,서울역,승차,1622
2022-06-02,4,숙대입구(갈월),승차,2505
2022-06-02,4,삼각지,승차,1065
2022-06-02,4,신용산,승차,1771
2022-06-02,4,이촌(국립중앙박물관),승차,1741
2022-06-02,4,동작(현충원),승차,373
2022-06-02,4,총신대입구(이수),승차,6231
2022-06-02,4,사당,승차,9843
2022-06-02,4,남태령,승차,336
2022-06-03,4,당고개,승차,4139
2022-06-03,4,상계,승차,8812
2022-06-03,4,노원,승차,5972
2022-06-03,4,창동,승차,9119
2022-06-03,4,쌍문,승차,13618
2022-06-03,4,수유(강북구청),승차,12964
2022-06-03,4,미아(서울사이버대학),승차,5399
2022-06-03,4,미아사거리,승차,10778
2022-06-03,4,길음,승차,9511
2022-06-03,4,성신여대입구(돈암),승차,5520
2022-06-03,4,한성대입구(삼선교),승차,3798
2022-06-03,4,혜화,승차,2443
2022-06-03,4,동대문,승차,1084
2022-06-03,4,동대문역사문화공원(DDP),승차,941
2022-06-03,4,충무로,승차,1464
2022-06-03,4,명동,승차,798
2022-06-03,4,회현(남대문시장),승차,895
2022-06-03,4,서울역,승차,1639
2022-06-03,4,숙대입구(갈월),승차,2442
2022-06-03,4,삼각지,승차,983
2022-06-03,4,신용산,승차,1719
2022-06-03,4,이촌(국립중앙박물관),승차,1725
2022-06-03,4,동작(현충원),승차,361
2022-06-03,4,총신대입구(이수),승차,6483
2022-06-03,4,사당,승차,9227
2022-06-03,4,남태령,승차,348
2022-06-04,4,당고개,승차,1767
2022-06-04,4,상계,승차,3176
2022-06-04,4,노원,승차,2450
2022-06-04,4,창동,승차,3795
2022-06-04,4,쌍문,승차,5518
2022-06-04,4,수유(강북구청),승차,5770
2022-06-04,4,미아(서울사이버대학),승차,2607
2022-06-04,4,미아사거리,승차,4414
2022-06-04,4,길음,승차,3168
2022-06-04,4,성신여대입구(돈암),승차,2360
2022-06-04,4,한성대입구(삼선교),승차,1687
2022-06-04,4,혜화,승차,1359
2022-06-04,4,동대문,승차,632
2022-06-04,4,동대문역사문화공원(DDP),승차,591
2022-06-04,4,충무로,승차,978
2022-06-04,4,명동,승차,676
2022-06-04,4,회현(남대문시장),승차,669
2022-06-04,4,서울역,승차,907
2022-06-04,4,숙대입구(갈월),승차,1199
2022-06-04,4,삼각지,승차,386
2022-06-04,4,신용산,승차,758
2022-06-04,4,이촌(국립중앙박물관),승차,656
2022-06-04,4,동작(현충원),승차,213
2022-06-04,4,총신대입구(이수),승차,2315
2022-06-04,4,사당,승차,3318
2022-06-04,4,남태령,승차,292
2022-06-05,4,당고개,승차,1165
2022-06-05,4,상계,승차,2062
2022-06-05,4,노원,승차,1792
2022-06-05,4,창동,승차,2465
2022-06-05,4,쌍문,승차,3604
2022-06-05,4,수유(강북구청),승차,3928
2022-06-05,4,미아(서울사이버대학),승차,1771
2022-06-05,4,미아사거리,승차,2979
2022-06-05,4,길음,승차,2034
2022-06-05,4,성신여대입구(돈암),승차,1530
2022-06-05,4,한성대입구(삼선교),승차,1087
2022-06-05,4,혜화,승차,999
2022-06-05,4,동대문,승차,302
2022-06-05,4,동대문역사문화공원(DDP),승차,489
2022-06-05,4,충무로,승차,703
2022-06-05,4,명동,승차,719
2022-06-05,4,회현(남대문시장),승차,459
2022-06-05,4,서울역,승차,677
2022-06-05,4,숙대입구(갈월),승차,854
2022-06-05,4,삼각지,승차,262
2022-06-05,4,신용산,승차,545
2022-06-05,4,이촌(국립중앙박물관),승차,423
2022-06-05,4,동작(현충원),승차,157
2022-06-05,4,총신대입구(이수),승차,1676
2022-06-05,4,사당,승차,2127
2022-06-05,4,남태령,승차,213
2022-06-06,4,당고개,승차,1114
2022-06-06,4,상계,승차,2151
2022-06-06,4,노원,승차,1481
2022-06-06,4,창동,승차,2226
2022-06-06,4,쌍문,승차,3590
2022-06-06,4,수유(강북구청),승차,3744
2022-06-06,4,미아(서울사이버대학),승차,1588
2022-06-06,4,미아사거리,승차,2707
2022-06-06,4,길음,승차,1962
2022-06-06,4,성신여대입구(돈암),승차,1476
2022-06-06,4,한성대입구(삼선교),승차,1017
2022-06-06,4,혜화,승차,856
2022-06-06,4,동대문,승차,741
2022-06-06,4,동대문역사문화공원(DDP),승차,475
2022-06-06,4,충무로,승차,560
2022-06-06,4,명동,승차,618
2022-06-06,4,회현(남대문시장),승차,498
2022-06-06,4,서울역,승차,496
2022-06-06,4,숙대입구(갈월),승차,773
2022-06-06,4,삼각지,승차,220
2022-06-06,4,신용산,승차,504
2022-06-06,4,이촌(국립중앙박물관),승차,372
2022-06-06,4,동작(현충원),승차,457
2022-06-06,4,총신대입구(이수),승차,1438
2022-06-06,4,사당,승차,1866
2022-06-06,4,남태령,승차,112
2022-06-07,4,당고개,승차,4190
2022-06-07,4,상계,승차,8994
2022-06-07,4,노원,승차,6164
2022-06-07,4,창동,승차,9592
2022-06-07,4,쌍문,승차,14253
2022-06-07,4,수유(강북구청),승차,13445
2022-06-07,4,미아(서울사이버대학),승차,5694
2022-06-07,4,미아사거리,승차,11363
2022-06-07,4,길음,승차,10146
2022-06-07,4,성신여대입구(돈암),승차,5916
2022-06-07,4,한성대입구(삼선교),승차,3980
2022-06-07,4,혜화,승차,2625
2022-06-07,4,동대문,승차,1073
2022-06-07,4,동대문역사문화공원(DDP),승차,968
2022-06-07,4,충무로,승차,1388
2022-06-07,4,명동,승차,858
2022-06-07,4,회현(남대문시장),승차,901
2022-06-07,4,서울역,승차,1656
2022-06-07,4,숙대입구(갈월),승차,2635
2022-06-07,4,삼각지,승차,1125
2022-06-07,4,신용산,승차,1815
2022-06-07,4,이촌(국립중앙박물관),승차,1895
2022-06-07,4,동작(현충원),승차,357
2022-06-07,4,총신대입구(이수),승차,6348
2022-06-07,4,사당,승차,10085
2022-06-07,4,남태령,승차,356
2022-06-08,4,당고개,승차,4219
2022-06-08,4,상계,승차,9022
2022-06-08,4,노원,승차,6290
2022-06-08,4,창동,승차,9600
2022-06-08,4,쌍문,승차,14381
2022-06-08,4,수유(강북구청),승차,13452
2022-06-08,4,미아(서울사이버대학),승차,5705
2022-06-08,4,미아사거리,승차,11136
2022-06-08,4,길음,승차,10099
2022-06-08,4,성신여대입구(돈암),승차,5810
2022-06-08,4,한성대입구(삼선교),승차,3969
2022-06-08,4,혜화,승차,2551
2022-06-08,4,동대문,승차,1052
2022-06-08,4,동대문역사문화공원(DDP),승차,946
2022-06-08,4,충무로,승차,1477
2022-06-08,4,명동,승차,885
2022-06-08,4,회현(남대문시장),승차,876
2022-06-08,4,서울역,승차,1640
2022-06-08,4,숙대입구(갈월),승차,2606
2022-06-08,4,삼각지,승차,1094
2022-06-08,4,신용산,승차,1823
2022-06-08,4,이촌(국립중앙박물관),승차,1858
2022-06-08,4,동작(현충원),승차,408
2022-06-08,4,총신대입구(이수),승차,6491
2022-06-08,4,사당,승차,10034
2022-06-08,4,남태령,승차,337
2022-06-09,4,당고개,승차,4195
2022-06-09,4,상계,승차,8954
2022-06-09,4,노원,승차,6119
2022-06-09,4,창동,승차,9593
2022-06-09,4,쌍문,승차,14234
2022-06-09,4,수유(강북구청),승차,13383
2022-06-09,4,미아(서울사이버대학),승차,5528
2022-06-09,4,미아사거리,승차,11091
2022-06-09,4,길음,승차,10055
2022-06-09,4,성신여대입구(돈암),승차,5781
2022-06-09,4,한성대입구(삼선교),승차,4014
2022-06-09,4,혜화,승차,2580
2022-06-09,4,동대문,승차,1037
2022-06-09,4,동대문역사문화공원(DDP),승차,954
2022-06-09,4,충무로,승차,1493
2022-06-09,4,명동,승차,851
2022-06-09,4,회현(남대문시장),승차,905
2022-06-09,4,서울역,승차,1623
2022-06-09,4,숙대입구(갈월),승차,2683
2022-06-09,4,삼각지,승차,1125
2022-06-09,4,신용산,승차,1791
2022-06-09,4,이촌(국립중앙박물관),승차,1760
2022-06-09,4,동작(현충원),승차,332
2022-06-09,4,총신대입구(이수),승차,6380
2022-06-09,4,사당,승차,10191
2022-06-09,4,남태령,승차,330
2022-06-10,4,당고개,승차,4063
2022-06-10,4,상계,승차,8684
2022-06-10,4,노원,승차,6036
2022-06-10,4,창동,승차,9232
2022-06-10,4,쌍문,승차,13962
2022-06-10,4,수유(강북구청),승차,13078
2022-06-10,4,미아(서울사이버대학),승차,5514
2022-06-10,4,미아사거리,승차,10793
2022-06-10,4,길음,승차,9673
2022-06-10,4,성신여대입구(돈암),승차,5613
2022-06-10,4,한성대입구(삼선교),승차,3845
2022-06-10,4,혜화,승차,2489
2022-06-10,4,동대문,승차,1127
2022-06-10,4,동대문역사문화공원(DDP),승차,976
2022-06-10,4,충무로,승차,1535
2022-06-10,4,명동,승차,857
2022-06-10,4,회현(남대문시장),승차,880
2022-06-10,4,서울역,승차,1624
2022-06-10,4,숙대입구(갈월),승차,2613
2022-06-10,4,삼각지,승차,1060
2022-06-10,4,신용산,승차,1695
2022-06-10,4,이촌(국립중앙박물관),승차,1697
2022-06-10,4,동작(현충원),승차,429
2022-06-10,4,총신대입구(이수),승차,6221
2022-06-10,4,사당,승차,9665
2022-06-10,4,남태령,승차,328
2022-06-11,4,당고개,승차,1782
2022-06-11,4,상계,승차,3348
2022-06-11,4,노원,승차,2561
2022-06-11,4,창동,승차,3810
2022-06-11,4,쌍문,승차,5764
2022-06-11,4,수유(강북구청),승차,5932
2022-06-11,4,미아(서울사이버대학),승차,2532
2022-06-11,4,미아사거리,승차,4448
2022-06-11,4,길음,승차,3328
2022-06-11,4,성신여대입구(돈암),승차,2325
2022-06-11,4,한성대입구(삼선교),승차,1678
2022-06-11,4,혜화,승차,1357
2022-06-11,4,동대문,승차,558
2022-06-11,4,동대문역사문화공원(DDP),승차,586
2022-06-11,4,충무로,승차,948
2022-06-11,4,명동,승차,632
2022-06-11,4,회현(남대문시장),승차,631
2022-06-11,4,서울역,승차,892
2022-06-11,4,숙대입구(갈월),승차,1245
2022-06-11,4,삼각지,승차,378
2022-06-11,4,신용산,승차,875
2022-06-11,4,이촌(국립중앙박물관),승차,644
2022-06-11,4,동작(현충원),승차,216
2022-06-11,4,총신대입구(이수),승차,2437
2022-06-11,4,사당,승차,3490
2022-06-11,4,남태령,승차,320
2022-06-12,4,당고개,승차,1191
2022-06-12,4,상계,승차,2112
2022-06-12,4,노원,승차,1825
2022-06-12,4,창동,승차,2508
2022-06-12,4,쌍문,승차,3715
2022-06-12,4,수유(강북구청),승차,4159
2022-06-12,4,미아(서울사이버대학),승차,1710
2022-06-12,4,미아사거리,승차,3083
2022-06-12,4,길음,승차,2175
2022-06-12,4,성신여대입구(돈암),승차,1532
2022-06-12,4,한성대입구(삼선교),승차,1093
2022-06-12,4,혜화,승차,1004
2022-06-12,4,동대문,승차,309
2022-06-12,4,동대문역사문화공원(DDP),승차,466
2022-06-12,4,충무로,승차,678
2022-06-12,4,명동,승차,577
2022-06-12,4,회현(남대문시장),승차,437
2022-06-12,4,서울역,승차,613
2022-06-12,4,숙대입구(갈월),승차,900
2022-06-12,4,삼각지,승차,265
2022-06-12,4,신용산,승차,535
2022-06-12,4,이촌(국립중앙박물관),승차,448
2022-06-12,4,동작(현충원),승차,153
2022-06-12,4,총신대입구(이수),승차,1683
2022-06-12,4,사당,승차,2281
2022-06-12,4,남태령,승차,199
2022-06-13,4,당고개,승차,4160
2022-06-13,4,상계,승차,8774
2022-06-13,4,노원,승차,5885
2022-06-13,4,창동,승차,9639
2022-06-13,4,쌍문,승차,13850
2022-06-13,4,수유(강북구청),승차,13088
2022-06-13,4,미아(서울사이버대학),승차,5580
2022-06-13,4,미아사거리,승차,10791
2022-06-13,4,길음,승차,9559
2022-06-13,4,성신여대입구(돈암),승차,5553
2022-06-13,4,한성대입구(삼선교),승차,3912
2022-06-13,4,혜화,승차,2729
2022-06-13,4,동대문,승차,1039
2022-06-13,4,동대문역사문화공원(DDP),승차,1031
2022-06-13,4,충무로,승차,1525
2022-06-13,4,명동,승차,819
2022-06-13,4,회현(남대문시장),승차,855
2022-06-13,4,서울역,승차,1710
2022-06-13,4,숙대입구(갈월),승차,2753
2022-06-13,4,삼각지,승차,1237
2022-06-13,4,신용산,승차,2327
2022-06-13,4,이촌(국립중앙박물관),승차,1867
2022-06-13,4,동작(현충원),승차,438
2022-06-13,4,총신대입구(이수),승차,6304
2022-06-13,4,사당,승차,10221
2022-06-13,4,남태령,승차,393
2022-06-14,4,당고개,승차,4199
2022-06-14,4,상계,승차,8915
2022-06-14,4,노원,승차,6074
2022-06-14,4,창동,승차,9531
2022-06-14,4,쌍문,승차,13973
2022-06-14,4,수유(강북구청),승차,13366
2022-06-14,4,미아(서울사이버대학),승차,5441
2022-06-14,4,미아사거리,승차,11092
2022-06-14,4,길음,승차,9786
2022-06-14,4,성신여대입구(돈암),승차,5602
2022-06-14,4,한성대입구(삼선교),승차,3928
2022-06-14,4,혜화,승차,2636
2022-06-14,4,동대문,승차,1071
2022-06-14,4,동대문역사문화공원(DDP),승차,938
2022-06-14,4,충무로,승차,1495
2022-06-14,4,명동,승차,820
2022-06-14,4,회현(남대문시장),승차,852
2022-06-14,4,서울역,승차,1658
2022-06-14,4,숙대입구(갈월),승차,2604
2022-06-14,4,삼각지,승차,1106
2022-06-14,4,신용산,승차,1787
2022-06-14,4,이촌(국립중앙박물관),승차,1876
2022-06-14,4,동작(현충원),승차,389
2022-06-14,4,총신대입구(이수),승차,6366
2022-06-14,4,사당,승차,10121
2022-06-14,4,남태령,승차,335
2022-06-15,4,당고개,승차,4162
2022-06-15,4,상계,승차,8796
2022-06-15,4,노원,승차,5960
2022-06-15,4,창동,승차,9557
2022-06-15,4,쌍문,승차,13817
2022-06-15,4,수유(강북구청),승차,13176
2022-06-15,4,미아(서울사이버대학),승차,5486
2022-06-15,4,미아사거리,승차,11154
2022-06-15,4,길음,승차,10055
2022-06-15,4,성신여대입구(돈암),승차,5572
2022-06-15,4,한성대입구(삼선교),승차,3940
2022-06-15,4,혜화,승차,2578
2022-06-15,4,동대문,승차,996
2022-06-15,4,동대문역사문화공원(DDP),승차,932
2022-06-15,4,충무로,승차,1525
2022-06-15,4,명동,승차,834
2022-06-15,4,회현(남대문시장),승차,874
2022-06-15,4,서울역,승차,1724
2022-06-15,4,숙대입구(갈월),승차,2647
2022-06-15,4,삼각지,승차,1068
2022-06-15,4,신용산,승차,1775
2022-06-15,4,이촌(국립중앙박물관),승차,1809
2022-06-15,4,동작(현충원),승차,340
2022-06-15,4,총신대입구(이수),승차,6273
2022-06-15,4,사당,승차,10057
2022-06-15,4,남태령,승차,351
2022-06-16,4,당고개,승차,4108
2022-06-16,4,상계,승차,8713
2022-06-16,4,노원,승차,6004
2022-06-16,4,창동,승차,9507
2022-06-16,4,쌍문,승차,13949
2022-06-16,4,수유(강북구청),승차,13210
2022-06-16,4,미아(서울사이버대학),승차,5505
2022-06-16,4,미아사거리,승차,10801
2022-06-16,4,길음,승차,9928
2022-06-16,4,성신여대입구(돈암),승차,5643
2022-06-16,4,한성대입구(삼선교),승차,3877
2022-06-16,4,혜화,승차,2548
2022-06-16,4,동대문,승차,999
2022-06-16,4,동대문역사문화공원(DDP),승차,965
2022-06-16,4,충무로,승차,1540
2022-06-16,4,명동,승차,826
2022-06-16,4,회현(남대문시장),승차,891
2022-06-16,4,서울역,승차,1637
2022-06-16,4,숙대입구(갈월),승차,2665
2022-06-16,4,삼각지,승차,1098
2022-06-16,4,신용산,승차,1766
2022-06-16,4,이촌(국립중앙박물관),승차,1841
2022-06-16,4,동작(현충원),승차,320
2022-06-16,4,총신대입구(이수),승차,6293
2022-06-16,4,사당,승차,9935
2022-06-16,4,남태령,승차,342
2022-06-17,4,당고개,승차,3956
2022-06-17,4,상계,승차,8538
2022-06-17,4,노원,승차,5748
2022-06-17,4,창동,승차,9174
2022-06-17,4,쌍문,승차,13503
2022-06-17,4,수유(강북구청),승차,12759
2022-06-17,4,미아(서울사이버대학),승차,5340
2022-06-17,4,미아사거리,승차,10337
2022-06-17,4,길음,승차,9379
2022-06-17,4,성신여대입구(돈암),승차,5466
2022-06-17,4,한성대입구(삼선교),승차,3842
2022-06-17,4,혜화,승차,2441
2022-06-17,4,동대문,승차,1071
2022-06-17,4,동대문역사문화공원(DDP),승차,973
2022-06-17,4,충무로,승차,1481
2022-06-17,4,명동,승차,826
2022-06-17,4,회현(남대문시장),승차,883
2022-06-17,4,서울역,승차,1611
2022-06-17,4,숙대입구(갈월),승차,2488
2022-06-17,4,삼각지,승차,1022
2022-06-17,4,신용산,승차,1705
2022-06-17,4,이촌(국립중앙박물관),승차,1730
2022-06-17,4,동작(현충원),승차,361
2022-06-17,4,총신대입구(이수),승차,5974
2022-06-17,4,사당,승차,9301
2022-06-17,4,남태령,승차,324
2022-06-18,4,당고개,승차,1807
2022-06-18,4,상계,승차,3327
2022-06-18,4,노원,승차,2506
2022-06-18,4,창동,승차,3874
2022-06-18,4,쌍문,승차,5699
2022-06-18,4,수유(강북구청),승차,6086
2022-06-18,4,미아(서울사이버대학),승차,2505
2022-06-18,4,미아사거리,승차,4453
2022-06-18,4,길음,승차,3364
2022-06-18,4,성신여대입구(돈암),승차,2316
2022-06-18,4,한성대입구(삼선교),승차,1728
2022-06-18,4,혜화,승차,1411
2022-06-18,4,동대문,승차,577
2022-06-18,4,동대문역사문화공원(DDP),승차,604
2022-06-18,4,충무로,승차,1001
2022-06-18,4,명동,승차,728
2022-06-18,4,회현(남대문시장),승차,639
2022-06-18,4,서울역,승차,910
2022-06-18,4,숙대입구(갈월),승차,1226
2022-06-18,4,삼각지,승차,379
2022-06-18,4,신용산,승차,823
2022-06-18,4,이촌(국립중앙박물관),승차,695
2022-06-18,4,동작(현충원),승차,228
2022-06-18,4,총신대입구(이수),승차,2321
2022-06-18,4,사당,승차,3281
2022-06-18,4,남태령,승차,280
2022-06-19,4,당고개,승차,1127
2022-06-19,4,상계,승차,1973
2022-06-19,4,노원,승차,1720
2022-06-19,4,창동,승차,2446
2022-06-19,4,쌍문,승차,3573
2022-06-19,4,수유(강북구청),승차,3930
2022-06-19,4,미아(서울사이버대학),승차,1675
2022-06-19,4,미아사거리,승차,2936
2022-06-19,4,길음,승차,1992
2022-06-19,4,성신여대입구(돈암),승차,1564
2022-06-19,4,한성대입구(삼선교),승차,1088
2022-06-19,4,혜화,승차,915
2022-06-19,4,동대문,승차,283
2022-06-19,4,동대문역사문화공원(DDP),승차,494
2022-06-19,4,충무로,승차,663
2022-06-19,4,명동,승차,615
2022-06-19,4,회현(남대문시장),승차,422
2022-06-19,4,서울역,승차,613
2022-06-19,4,숙대입구(갈월),승차,890
2022-06-19,4,삼각지,승차,281
2022-06-19,4,신용산,승차,511
2022-06-19,4,이촌(국립중앙박물관),승차,424
2022-06-19,4,동작(현충원),승차,112
2022-06-19,4,총신대입구(이수),승차,1656
2022-06-19,4,사당,승차,2238
2022-06-19,4,남태령,승차,182
2022-06-20,4,당고개,승차,3948
2022-06-20,4,상계,승차,8364
2022-06-20,4,노원,승차,5590
2022-06-20,4,창동,승차,9285
2022-06-20,4,쌍문,승차,12878
2022-06-20,4,수유(강북구청),승차,12070
2022-06-20,4,미아(서울사이버대학),승차,5042
2022-06-20,4,미아사거리,승차,10005
2022-06-20,4,길음,승차,8788
2022-06-20,4,성신여대입구(돈암),승차,5015
2022-06-20,4,한성대입구(삼선교),승차,3629
2022-06-20,4,혜화,승차,2555
2022-06-20,4,동대문,승차,1004
2022-06-20,4,동대문역사문화공원(DDP),승차,1013
2022-06-20,4,충무로,승차,1524
2022-06-20,4,명동,승차,884
2022-06-20,4,회현(남대문시장),승차,815
2022-06-20,4,서울역,승차,1517
2022-06-20,4,숙대입구(갈월),승차,2469
2022-06-20,4,삼각지,승차,1066
2022-06-20,4,신용산,승차,1757
2022-06-20,4,이촌(국립중앙박물관),승차,1837
2022-06-20,4,동작(현충원),승차,396
2022-06-20,4,총신대입구(이수),승차,6036
2022-06-20,4,사당,승차,9982
2022-06-20,4,남태령,승차,351
2022-06-21,4,당고개,승차,4066
2022-06-21,4,상계,승차,8698
2022-06-21,4,노원,승차,5847
2022-06-21,4,창동,승차,9385
2022-06-21,4,쌍문,승차,13633
2022-06-21,4,수유(강북구청),승차,12824
2022-06-21,4,미아(서울사이버대학),승차,5385
2022-06-21,4,미아사거리,승차,10552
2022-06-21,4,길음,승차,9506
2022-06-21,4,성신여대입구(돈암),승차,5569
2022-06-21,4,한성대입구(삼선교),승차,3906
2022-06-21,4,혜화,승차,2487
2022-06-21,4,동대문,승차,1055
2022-06-21,4,동대문역사문화공원(DDP),승차,961
2022-06-21,4,충무로,승차,1463
2022-06-21,4,명동,승차,893
2022-06-21,4,회현(남대문시장),승차,891
2022-06-21,4,서울역,승차,1588
2022-06-21,4,숙대입구(갈월),승차,2526
2022-06-21,4,삼각지,승차,989
2022-06-21,4,신용산,승차,1724
2022-06-21,4,이촌(국립중앙박물관),승차,1684
2022-06-21,4,동작(현충원),승차,320
2022-06-21,4,총신대입구(이수),승차,6110
2022-06-21,4,사당,승차,9969
2022-06-21,4,남태령,승차,303
2022-06-22,4,당고개,승차,3991
2022-06-22,4,상계,승차,8586
2022-06-22,4,노원,승차,5887
2022-06-22,4,창동,승차,9238
2022-06-22,4,쌍문,승차,13599
2022-06-22,4,수유(강북구청),승차,12726
2022-06-22,4,미아(서울사이버대학),승차,5439
2022-06-22,4,미아사거리,승차,10612
2022-06-22,4,길음,승차,9688
2022-06-22,4,성신여대입구(돈암),승차,5579
2022-06-22,4,한성대입구(삼선교),승차,3885
2022-06-22,4,혜화,승차,2497
2022-06-22,4,동대문,승차,1032
2022-06-22,4,동대문역사문화공원(DDP),승차,972
2022-06-22,4,충무로,승차,1478
2022-06-22,4,명동,승차,858
2022-06-22,4,회현(남대문시장),승차,874
2022-06-22,4,서울역,승차,1562
2022-06-22,4,숙대입구(갈월),승차,2569
2022-06-22,4,삼각지,승차,1003
2022-06-22,4,신용산,승차,1704
2022-06-22,4,이촌(국립중앙박물관),승차,1702
2022-06-22,4,동작(현충원),승차,335
2022-06-22,4,총신대입구(이수),승차,6134
2022-06-22,4,사당,승차,9853
2022-06-22,4,남태령,승차,335
2022-06-23,4,당고개,승차,3953
2022-06-23,4,상계,승차,8341
2022-06-23,4,노원,승차,5764
2022-06-23,4,창동,승차,9054
2022-06-23,4,쌍문,승차,13507
2022-06-23,4,수유(강북구청),승차,12631
2022-06-23,4,미아(서울사이버대학),승차,5286
2022-06-23,4,미아사거리,승차,10356
2022-06-23,4,길음,승차,9436
2022-06-23,4,성신여대입구(돈암),승차,5457
2022-06-23,4,한성대입구(삼선교),승차,3838
2022-06-23,4,혜화,승차,2443
2022-06-23,4,동대문,승차,968
2022-06-23,4,동대문역사문화공원(DDP),승차,963
2022-06-23,4,충무로,승차,1506
2022-06-23,4,명동,승차,890
