수송일자,호선,역명,07-10시간대
2022-08-29,4,수유(강북구청),12222
2022-08-29,4,미아(서울사이버대학),5153
2022-08-29,4,미아사거리,10280
2022-08-29,4,길음,9208
2022-08-29,4,성신여대입구(돈암),5442
2022-08-29,4,한성대입구(삼선교),3667
2022-08-29,4,혜화,2581
2022-08-29,4,동대문,978
2022-08-29,4,동대문역사문화공원(DDP),1007
2022-08-29,4,충무로,1404
2022-08-29,4,명동,917
2022-08-29,4,회현(남대문시장),797
2022-08-29,4,서울역,1508
2022-08-29,4,숙대입구(갈월),2480
2022-08-29,4,삼각지,1022
2022-08-29,4,신용산,1772
2022-08-29,4,이촌(국립중앙박물관),1686
2022-08-29,4,동작(현충원),276
2022-08-29,4,총신대입구(이수),5752
2022-08-29,4,사당,8871
2022-08-29,4,남태령,377
2022-08-30,4,당고개,3999
2022-08-30,4,상계,8399
2022-08-30,4,노원,5578
2022-08-30,4,창동,8776
2022-08-30,4,쌍문,13058
2022-08-30,4,수유(강북구청),12531
2022-08-30,4,미아(서울사이버대학),5200
2022-08-30,4,미아사거리,10313
2022-08-30,4,길음,9283
2022-08-30,4,성신여대입구(돈암),5373
2022-08-30,4,한성대입구(삼선교),3829
2022-08-30,4,혜화,2349
2022-08-30,4,동대문,835
2022-08-30,4,동대문역사문화공원(DDP),1032
2022-08-30,4,충무로,1509
2022-08-30,4,명동,855
2022-08-30,4,회현(남대문시장),781
2022-08-30,4,서울역,1576
2022-08-30,4,숙대입구(갈월),2526
2022-08-30,4,삼각지,1059
2022-08-30,4,신용산,1702
2022-08-30,4,이촌(국립중앙박물관),1634
2022-08-30,4,동작(현충원),277
2022-08-30,4,총신대입구(이수),5759
2022-08-30,4,사당,9183
2022-08-30,4,남태령,351
2022-08-31,4,당고개,4206
2022-08-31,4,상계,8511
2022-08-31,4,노원,5708
2022-08-31,4,창동,8901
2022-08-31,4,쌍문,13344
2022-08-31,4,수유(강북구청),12482
2022-08-31,4,미아(서울사이버대학),5321
2022-08-31,4,미아사거리,10384
2022-08-31,4,길음,9451
2022-08-31,4,성신여대입구(돈암),5423
2022-08-31,4,한성대입구(삼선교),3748
2022-08-31,4,혜화,2319
2022-08-31,4,동대문,888
2022-08-31,4,동대문역사문화공원(DDP),956
2022-08-31,4,충무로,1500
2022-08-31,4,명동,994
2022-08-31,4,회현(남대문시장),837
2022-08-31,4,서울역,1554
2022-08-31,4,숙대입구(갈월),2435
2022-08-31,4,삼각지,1038
2022-08-31,4,신용산,1661
2022-08-31,4,이촌(국립중앙박물관),1689
2022-08-31,4,동작(현충원),314
2022-08-31,4,총신대입구(이수),5922
2022-08-31,4,사당,9275
2022-08-31,4,남태령,361
